EPISODE_NUMBER,LAYER_1,LAYER_2,LAYER_3,LAYER_4,ACCURACY,LOSS,MODEL_MATCHED
episode_346,c_11,c_6,c_3,c_3,0.736,0.7805517231,model_419
episode_347,c_2,c_2,c_2,c_2,0.7023,0.9087733494,model_1550
episode_348,c_1,c_3,m_1,c_12,0.7389,0.7658107798,model_1781
episode_349,c_9,c_6,m_1,m_2,0.7358,0.783568778,model_1098
episode_350,c_10,m_2,c_4,m_1,0.7081,0.8798062956,model_2019
episode_351,c_1,m_2,c_5,c_5,0.7494,0.7732040018,model_1048
episode_352,c_7,c_12,m_1,s,0.7133,0.8506839561,model_303
episode_353,c_9,m_3,s,-,0.7018,0.8568197473,model_686
episode_353,c_9,m_3,s,-,0.7492,0.7352390628,model_1142
episode_353,c_9,m_3,s,-,0.7393,0.7728938095,model_2009
episode_354,c_8,c_10,c_2,c_11,0.7421,0.7711784399,model_473
episode_355,c_7,c_5,c_3,c_2,0.7228,0.8870590949,model_948
episode_356,c_5,m_1,c_7,c_12,0.7533,0.76878727,model_392
episode_357,c_3,m_2,c_2,c_11,0.7631,0.7389475489,model_466
episode_358,c_2,m_1,c_12,c_3,0.7698,0.7331868835,model_903
episode_359,c_1,m_2,c_6,m_3,0.7341,0.7808601277,model_842
episode_360,c_10,m_1,c_1,c_12,0.7252,0.8375806171,model_193
episode_361,c_6,c_4,c_4,c_9,0.7261,0.8127667612,model_687
episode_362,c_2,c_12,c_1,m_2,0.7231,0.8103874974,model_1537
episode_363,c_1,c_1,m_1,m_3,0.6966,0.8699290098,model_461
episode_364,c_6,m_1,c_11,s,0.7116,0.8433426141,model_1803
episode_365,c_3,c_11,c_3,c_5,0.7242,0.8350795701,model_183
episode_366,c_5,c_4,c_10,c_12,0.7481,0.7525218474,model_1027
episode_367,c_12,c_7,c_3,c_4,0.7156,0.8559521379,model_508
episode_368,c_5,c_6,c_3,c_8,0.736,0.7795859186,model_1521
episode_369,c_3,c_4,c_1,c_7,0.7095,0.8516990155,model_1666
episode_370,c_9,c_4,s,-,0.7052,0.8803749724,model_1685
episode_371,c_6,m_2,m_2,c_9,0.7371,0.7703009098,model_1317
episode_372,c_9,c_8,s,-,0.6966,0.9183194672,model_499
episode_373,c_3,c_6,c_8,c_4,0.6805,0.9358321252,model_761
episode_374,m_3,c_4,c_4,s,0.6661,0.9706869173,model_545
episode_375,c_3,c_2,c_4,m_3,0.7228,0.7994142721,model_1290
episode_376,c_2,c_6,m_3,c_6,0.7513,0.7251342092,model_900
episode_377,c_3,c_2,c_9,c_9,0.7277,0.8106830916,model_252
episode_378,c_3,m_2,c_2,c_9,0.746,0.7352220037,model_1857
episode_379,c_9,c_4,c_5,c_9,0.7022,0.8714258204,model_914
episode_380,c_7,c_9,c_1,m_3,0.7156,0.8266182184,model_528
episode_381,c_1,c_1,c_8,c_7,0.7287,0.8156379168,model_1619
episode_382,c_12,c_7,c_8,c_1,0.7245,0.8167302286,model_442
episode_383,c_10,m_2,c_11,c_3,0.775,0.7396344831,model_491
episode_384,c_3,c_12,c_3,c_11,0.7387,0.7896398816,model_1162
episode_385,c_11,c_4,c_1,m_3,0.7164,0.8261370353,model_1898
episode_386,c_6,c_12,c_1,m_1,0.7141,0.8772942358,model_1110
episode_387,c_8,c_7,c_9,c_1,0.7346,0.7709338329,model_169
episode_388,c_3,c_10,c_4,m_1,0.7002,0.8587922355,model_880
episode_389,c_7,m_1,c_4,m_3,0.6938,0.8914270576,model_763
episode_390,m_2,c_7,c_5,c_11,0.7202,0.8810535474,model_1423
episode_391,c_10,m_3,c_1,c_4,0.7268,0.8122745566,model_1930
episode_392,c_3,c_8,c_7,c_9,0.6969,0.8865173968,model_36
episode_393,c_4,c_6,m_1,c_11,0.7292,0.8434698656,model_1484
episode_394,c_6,c_3,c_1,c_4,0.7259,0.8498185801,model_838
episode_395,c_11,c_1,m_1,c_7,0.7078,0.8688348225,model_146
episode_396,c_1,c_6,s,-,0.684,0.9598099155,model_1490
episode_397,m_3,m_2,c_4,c_6,0.6234,1.0578886854,model_862
episode_398,c_2,c_8,m_2,c_3,0.7435,0.7579241353,model_1724
episode_399,c_10,c_12,c_2,c_9,0.765,0.751259565,model_407
episode_400,c_3,c_4,s,-,0.702,0.8667628729,model_268
episode_400,c_3,c_4,s,-,0.6763,0.9493582614,model_1209
episode_401,c_1,c_3,c_9,c_8,0.7303,0.7890602434,model_1924
episode_402,c_2,c_11,c_4,c_10,0.7356,0.7973374068,model_1703
episode_403,c_6,c_3,c_1,c_4,0.7259,0.8498185801,model_838
episode_404,c_7,c_4,c_9,c_6,0.7156,0.8484943774,model_219
episode_405,c_3,c_4,s,-,0.702,0.8667628729,model_268
episode_405,c_3,c_4,s,-,0.6763,0.9493582614,model_1209
episode_406,c_11,c_11,c_7,m_3,0.7455,0.7757493055,model_1437
episode_407,c_4,c_8,c_6,c_9,0.748,0.7417668377,model_777
episode_408,c_1,c_7,c_6,m_1,0.6901,0.8819712093,model_856
episode_409,c_3,c_7,c_9,c_4,0.7168,0.8221842262,model_837
episode_410,m_3,c_8,c_11,c_4,0.6688,0.9841967431,model_619
episode_411,c_1,c_6,c_7,s,0.7159,0.8354594097,model_1575
episode_412,c_4,c_9,m_3,c_5,0.7296,0.7871376315,model_1318
episode_412,c_4,c_9,m_3,c_5,0.7545,0.7329436364,model_1745
episode_413,c_12,c_2,c_9,m_1,0.7149,0.8453050527,model_1972
episode_414,c_1,c_11,c_2,c_1,0.738,0.7827855728,model_1631
episode_415,c_3,c_2,c_10,c_12,0.7233,0.8494987859,model_18
episode_416,c_12,m_3,c_4,c_2,0.7701,0.6870142332,model_113
episode_417,c_2,m_1,c_1,c_11,0.7533,0.7513059779,model_1342
episode_417,c_2,m_1,c_1,c_11,0.7222,0.8323528993,model_1837
episode_418,c_1,c_5,c_6,m_1,0.7208,0.8415206656,model_756
episode_419,c_4,c_9,c_7,m_1,0.7064,0.8520986238,model_2063
episode_420,c_9,c_2,c_1,c_3,0.7139,0.8436384592,model_676
episode_421,c_6,c_7,c_2,c_5,0.7235,0.8489206846,model_172
episode_422,m_1,c_6,m_2,c_6,0.6966,0.8887520419,model_1070
episode_423,c_5,c_4,c_2,c_7,0.6924,0.8891858989,model_261
episode_424,c_8,c_6,c_2,m_3,0.7275,0.7705446959,model_1346
episode_425,c_1,c_2,c_3,c_12,0.7321,0.7940191837,model_241
episode_426,c_5,c_3,c_9,m_3,0.7263,0.8023264575,model_979
episode_427,c_9,c_7,c_3,c_7,0.7504,0.7515435691,model_1327
episode_428,c_4,c_2,c_9,m_2,0.7333,0.782931407,model_865
episode_429,c_8,m_1,c_2,c_2,0.7277,0.8085538344,model_269
episode_430,c_7,m_3,c_3,m_1,0.714,0.8305894013,model_1956
episode_431,c_3,c_10,c_4,s,0.6881,0.9133847972,model_1794
episode_432,c_7,c_4,c_8,m_2,0.7231,0.8232785715,model_1984
episode_433,c_8,c_12,c_11,c_11,0.7427,0.7731875506,model_1039
episode_434,c_6,m_3,c_9,m_2,0.7261,0.7827118906,model_1519
episode_435,c_11,c_3,s,-,0.7029,0.8693831643,model_892
episode_435,c_11,c_3,s,-,0.7255,0.8000208246,model_1234
episode_435,c_11,c_3,s,-,0.7046,0.8794313765,model_1976
episode_436,c_4,c_1,c_4,c_9,0.7025,0.8827345867,model_1267
episode_437,c_7,c_1,m_1,c_12,0.7321,0.7884543645,model_1945
episode_438,c_7,c_5,c_7,c_8,0.7242,0.813743873,model_1770
episode_439,c_9,c_12,c_8,c_2,0.7576,0.74069533,model_681
episode_440,c_7,c_12,c_10,c_11,0.7468,0.7452288258,model_1813
episode_441,c_2,c_6,m_2,c_10,0.7262,0.8881399999,model_778
episode_442,c_9,m_1,c_2,c_11,0.7628,0.7463556301,model_1922
episode_443,c_9,m_2,c_7,c_4,0.7465,0.753491062,model_1458
episode_444,c_12,c_10,c_7,s,0.721,0.8642348272,model_1937
episode_445,c_4,c_3,c_8,c_11,0.7422,0.766631689,model_871
episode_446,c_11,m_1,c_10,m_2,0.7047,0.8654320245,model_916
episode_446,c_11,m_1,c_10,m_2,0.7552,0.8249820769,model_1900
episode_447,m_3,c_4,c_9,s,0.6867,0.9399844211,model_716
episode_448,c_2,m_2,s,-,0.7162,0.8563941421,model_414
episode_448,c_2,m_2,s,-,0.6895,0.9105828119,model_1132
episode_448,c_2,m_2,s,-,0.7069,0.8602899084,model_1744
episode_449,c_6,s,-,-,0.6857,0.9753169553,model_53
episode_449,c_6,s,-,-,0.6819,0.9241568215,model_1281
episode_449,c_6,s,-,-,0.7093,0.8762780273,model_1743
episode_450,c_3,c_3,c_5,c_9,0.748,0.7460270765,model_1642
episode_451,c_1,c_6,c_8,m_1,0.7274,0.793037055,model_281
episode_452,c_7,c_2,c_10,c_6,0.7397,0.7647880274,model_51
episode_453,c_4,c_10,c_7,c_9,0.7428,0.779880892,model_139
episode_454,c_11,c_3,c_5,s,0.7248,0.8020552769,model_1729
episode_455,c_2,c_3,m_2,c_8,0.7331,0.8007754824,model_246
episode_456,m_3,c_2,c_1,c_10,0.6857,1.0123296763,model_2039
episode_457,c_9,m_2,c_8,m_1,0.7417,0.7567762444,model_465
episode_458,c_2,c_1,c_5,m_3,0.6968,0.8917115691,model_439
episode_459,c_8,c_2,c_9,c_5,0.7587,0.7580874927,model_203
episode_460,c_12,m_1,c_7,c_2,0.7329,0.849814771,model_1702
episode_461,c_7,c_3,c_3,s,0.7216,0.8536451239,model_553
episode_462,c_10,c_5,m_2,s,0.7171,0.8623568889,model_198
episode_463,c_10,c_7,m_3,c_10,0.7169,0.8043887445,model_1328
episode_464,c_7,c_9,c_6,c_2,0.7365,0.7667838483,model_565
episode_465,c_9,m_3,m_1,m_1,0.6984,0.8625837483,model_2045
episode_466,c_1,m_3,c_4,c_2,0.7161,0.8257510351,model_733
episode_467,c_6,c_6,c_9,c_11,0.7374,0.7854649883,model_1961
episode_468,c_4,m_2,c_8,m_3,0.6997,0.867899388,model_451
episode_469,c_1,c_1,c_12,c_4,0.7258,0.8162831419,model_921
episode_470,c_3,m_3,c_2,s,0.7363,0.7631773587,model_1692
episode_471,c_10,m_2,c_2,c_6,0.766,0.7099362363,model_725
episode_472,c_6,c_3,c_11,c_10,0.6909,0.8990293966,model_1312
episode_473,c_11,c_3,c_5,s,0.7248,0.8020552769,model_1729
episode_474,c_3,c_8,c_1,c_8,0.7367,0.7818339939,model_1412
episode_475,c_6,m_1,s,-,0.711,0.8612067211,model_1398
episode_476,c_11,m_2,m_2,c_10,0.7579,0.7428108176,model_1471
episode_477,c_12,c_7,s,-,0.6822,0.9580085474,model_943
episode_477,c_12,c_7,s,-,0.6914,0.9043684228,model_1600
episode_478,c_9,c_12,c_1,m_2,0.721,0.8361456402,model_2022
episode_479,c_7,c_10,c_3,c_3,0.7222,0.8407313009,model_1501
episode_480,m_2,c_2,c_3,s,0.6809,0.9677875476,model_734
episode_481,c_8,c_10,c_1,s,0.6858,0.9163251427,model_1289
episode_482,c_11,m_2,m_2,c_10,0.7579,0.7428108176,model_1471
episode_483,c_2,c_1,m_2,c_8,0.7056,0.8649997373,model_1462
episode_484,c_9,c_4,c_6,c_2,0.7239,0.8449650784,model_1891
episode_485,c_8,c_8,c_8,c_12,0.7169,0.8715992013,model_1871
episode_486,c_8,m_1,m_1,m_3,0.6981,0.9331337324,model_745
episode_487,c_8,m_1,c_5,c_1,0.7402,0.764419029,model_1835
episode_488,c_1,c_3,c_2,c_6,0.7293,0.8238843575,model_537
episode_489,c_7,c_6,c_11,m_2,0.7188,0.8405251194,model_771
episode_489,c_7,c_6,c_11,m_2,0.723,0.838965756,model_1513
episode_490,c_5,c_6,c_12,c_8,0.7155,0.8323008157,model_1225
episode_491,c_4,c_9,c_4,c_2,0.729,0.7992984881,model_741
episode_492,c_9,c_6,c_6,m_3,0.7418,0.8022163939,model_864
episode_493,c_9,c_11,c_2,c_7,0.7354,0.7820460768,model_364
episode_494,c_3,c_12,c_3,c_11,0.7387,0.7896398816,model_1162
episode_495,c_2,c_1,c_10,c_8,0.7034,0.8915609694,model_1572
episode_496,c_5,m_3,m_2,c_12,0.7156,0.8246446155,model_105
episode_497,c_7,c_1,c_2,m_3,0.7344,0.786297687,model_1941
episode_498,c_1,c_2,c_6,m_2,0.7257,0.7972460644,model_258
episode_499,c_9,c_4,c_9,c_12,0.7475,0.7696301625,model_613
episode_500,c_3,c_10,s,-,0.6918,0.8943730098,model_953
episode_500,c_3,c_10,s,-,0.677,0.94104785,model_1259
episode_500,c_3,c_10,s,-,0.6932,0.9114505952,model_1948
episode_501,c_5,c_7,s,-,0.7177,0.8618602972,model_248
episode_501,c_5,c_7,s,-,0.6907,0.9214626517,model_1474
episode_502,c_5,m_3,c_1,c_3,0.7146,0.8643525601,model_1582
episode_503,c_8,c_7,c_11,s,0.677,0.9587247545,model_910
episode_504,c_2,c_1,c_10,c_1,0.6883,0.961369349,model_1224
episode_505,c_4,c_7,m_3,c_5,0.7396,0.7405230542,model_446
episode_506,c_5,m_1,c_2,c_10,0.7191,0.8320347185,model_1299
episode_507,c_5,c_9,c_10,c_11,0.7234,0.8455004057,model_243
episode_508,c_7,c_6,c_8,c_4,0.7439,0.7642378508,model_802
episode_509,c_3,c_1,m_2,m_1,0.6924,0.8841849092,model_15
episode_510,c_5,c_9,c_8,c_6,0.6977,1.006590204,model_793
episode_511,c_3,c_2,m_3,c_10,0.7232,0.8310182674,model_1359
episode_512,c_12,c_9,c_12,c_11,0.7413,0.8051664982,model_426
episode_513,c_7,c_2,c_10,c_12,0.7583,0.7303047463,model_1868
episode_514,c_11,c_7,c_1,c_2,0.6658,0.9714187502,model_990
episode_515,c_10,c_11,c_3,c_11,0.7433,0.7767630149,model_936
episode_516,c_6,c_8,c_10,c_7,0.7254,0.8263549631,model_1273
episode_517,c_5,c_7,c_11,c_5,0.6988,0.9919764143,model_1096
episode_518,c_1,c_11,c_3,c_6,0.7365,0.7806281323,model_1786
episode_519,c_10,c_7,c_5,c_10,0.7282,0.8045001174,model_1042
episode_520,c_10,c_5,m_2,s,0.7171,0.8623568889,model_198
episode_521,c_3,c_5,c_12,c_8,0.7461,0.7895703685,model_643
episode_522,c_4,c_9,c_1,c_9,0.7131,0.8409836168,model_641
episode_523,c_11,m_2,m_1,c_1,0.7191,0.8159836514,model_401
episode_524,c_11,c_5,c_7,c_11,0.7241,0.8260814952,model_1862
episode_525,c_12,m_1,m_1,c_11,0.717,0.8256935469,model_759
episode_525,c_12,m_1,m_1,c_11,0.7522,0.7385131767,model_1467
episode_526,c_7,c_3,c_5,c_10,0.7123,0.8888318226,model_833
episode_527,c_11,c_8,c_3,c_12,0.7303,0.8158969043,model_1136
episode_528,c_12,c_5,m_3,c_5,0.7544,0.7228045729,model_1369
episode_529,c_1,c_11,c_11,c_1,0.7142,0.8764856316,model_1712
episode_530,c_9,m_3,c_3,c_7,0.7577,0.7443834922,model_273
episode_531,c_9,c_8,m_2,m_1,0.7428,0.7489397227,model_1727
episode_532,c_5,c_11,c_12,c_12,0.7507,0.756385662,model_2012
episode_533,c_3,c_3,c_3,m_1,0.6889,0.9051184727,model_1488
episode_534,c_6,m_1,c_5,m_2,0.6891,0.8907530497,model_866
episode_535,c_11,c_6,c_9,c_12,0.7554,0.730288495,model_501
episode_536,c_2,c_2,c_10,c_8,0.7443,0.7764781707,model_1588
episode_537,c_12,c_4,c_9,m_3,0.7355,0.7890383894,model_1932
episode_538,c_9,c_2,c_5,c_1,0.72,0.8273063131,model_739
episode_539,c_2,c_7,m_1,c_5,0.7138,0.8776090738,model_1222
episode_540,c_12,m_3,c_6,c_8,0.7434,0.7955034499,model_1206
episode_541,c_7,s,-,-,0.6715,0.9897862665,model_167
episode_542,c_6,c_8,m_3,m_1,0.7426,0.7490457638,model_76
episode_543,c_5,c_12,c_3,c_11,0.7296,0.8124551388,model_899
episode_544,c_3,c_10,s,-,0.6918,0.8943730098,model_953
episode_544,c_3,c_10,s,-,0.677,0.94104785,model_1259
episode_544,c_3,c_10,s,-,0.6932,0.9114505952,model_1948
episode_545,c_6,c_12,c_3,c_3,0.7468,0.7484194505,model_1362
episode_546,c_6,c_8,c_12,c_8,0.7565,0.7445431829,model_1012
episode_547,c_11,c_5,c_7,c_7,0.6933,0.9505916556,model_650
episode_548,c_7,m_2,c_6,c_4,0.7163,0.8201699578,model_1559
episode_549,c_7,c_3,c_6,c_11,0.7639,0.732604015,model_396
episode_550,c_8,c_2,c_7,c_4,0.7048,0.8648912992,model_1606
episode_551,c_5,c_1,m_3,m_1,0.7092,0.8466778724,model_1411
episode_552,c_10,c_1,c_1,c_9,0.724,0.8398697092,model_435
episode_553,c_11,c_12,m_1,c_7,0.7298,0.8177375569,model_327
episode_554,c_7,c_9,c_1,m_3,0.7156,0.8266182184,model_528
episode_555,c_10,c_9,c_10,c_6,0.7192,0.8234606778,model_211
episode_556,c_3,c_6,m_1,c_2,0.7298,0.8212579532,model_1732
episode_557,c_6,c_8,c_10,c_7,0.7254,0.8263549631,model_1273
episode_558,c_3,c_2,c_10,c_12,0.7233,0.8494987859,model_18
episode_559,c_11,c_2,c_5,c_9,0.7397,0.7928659056,model_1746
episode_560,c_2,m_3,c_4,c_10,0.7241,0.8281245073,model_471
episode_561,c_7,c_10,m_2,s,0.6695,0.990557504,model_786
episode_561,c_7,c_10,m_2,s,0.7124,0.8417378337,model_1887
episode_562,c_4,c_9,m_2,c_1,0.7297,0.7964161064,model_1314
episode_563,c_6,m_1,c_5,c_12,0.7339,0.8172479338,model_1855
episode_564,c_8,c_9,c_4,c_5,0.6956,0.9349837032,model_538
episode_565,c_8,c_6,m_2,c_9,0.7504,0.7525215672,model_999
episode_566,c_2,c_9,m_1,c_6,0.7525,0.7369794992,model_1983
episode_567,c_4,c_1,c_12,c_9,0.7313,0.8185031921,model_607
episode_568,c_11,c_8,c_12,m_3,0.7432,0.7858569288,model_1714
episode_569,c_8,c_11,c_8,c_8,0.729,0.8061275335,model_1793
episode_570,c_5,c_12,c_8,c_1,0.7215,0.8491020701,model_1779
episode_571,c_7,c_9,c_11,c_11,0.7496,0.7627056499,model_371
episode_572,c_12,c_10,c_7,s,0.721,0.8642348272,model_1937
episode_573,c_8,c_3,m_1,c_2,0.7091,0.8362172143,model_931
episode_574,c_5,c_10,c_10,c_5,0.6959,0.9025020225,model_1160
episode_575,c_5,c_8,c_5,c_6,0.72,0.8177773091,model_911
episode_576,c_7,c_9,m_3,c_4,0.7322,0.7781993583,model_305
episode_577,c_9,c_10,c_4,c_7,0.7197,0.8672604976,model_326
episode_578,c_12,c_5,c_11,c_5,0.7319,0.8549379885,model_1618
episode_579,c_1,c_6,c_8,c_1,0.7368,0.8021859384,model_1720
episode_580,c_5,c_1,c_11,c_6,0.7361,0.8040298741,model_693
episode_581,c_6,c_6,s,-,0.7215,0.8503267924,model_2036
episode_582,c_3,c_8,c_3,c_2,0.743,0.7966152622,model_1385
episode_583,c_11,m_2,c_4,c_4,0.7497,0.7403308847,model_534
episode_584,c_6,m_1,c_11,c_6,0.7628,0.7481165384,model_664
episode_585,c_11,c_6,c_7,m_3,0.7393,0.7592977126,model_574
episode_586,c_9,c_5,c_6,m_2,0.7233,0.8025195957,model_560
episode_587,c_11,c_11,c_10,c_2,0.7357,0.8208537457,model_1772
episode_588,c_11,c_3,c_11,m_3,0.7592,0.7185576933,model_1215
episode_589,c_2,c_7,c_12,c_6,0.7155,0.8847771546,model_1459
episode_590,c_6,c_10,c_12,m_1,0.7213,0.8254463361,model_1929
episode_591,c_4,c_12,c_5,c_5,0.7321,0.793699144,model_1960
episode_592,c_2,m_2,m_2,c_9,0.7491,0.7753818288,model_1541
episode_593,c_2,c_11,c_4,c_10,0.7356,0.7973374068,model_1703
episode_594,c_1,c_5,c_8,c_2,0.7282,0.8328195712,model_776
episode_595,c_7,c_4,c_6,c_11,0.7361,0.7964075973,model_1128
episode_596,c_1,s,-,-,0.6824,0.9222057566,model_275
episode_596,c_1,s,-,-,0.6812,0.9313422739,model_1330
episode_596,c_1,s,-,-,0.6678,0.9662022907,model_1639
episode_597,c_9,c_11,c_8,s,0.7393,0.7818277108,model_956
episode_598,c_5,m_3,m_3,c_8,0.6832,0.9051383657,model_1350
episode_599,c_9,m_3,c_10,c_10,0.7703,0.6750731441,model_504
episode_600,m_3,s,-,-,0.6918,0.8995718562,model_691
episode_600,m_3,s,-,-,0.6285,1.0551832995,model_1079
episode_601,c_10,c_11,c_4,m_1,0.7364,0.7837012073,model_1825
episode_602,c_6,c_5,s,-,0.7235,0.8606172226,model_1538
episode_603,c_8,c_7,c_11,s,0.677,0.9587247545,model_910
episode_604,c_2,c_7,c_1,c_4,0.7002,0.8892723557,model_150
episode_605,c_5,c_4,c_3,m_1,0.7175,0.8146954215,model_1966
episode_606,c_10,m_3,c_7,c_3,0.7627,0.7215586305,model_1203
episode_607,c_6,c_8,m_2,c_8,0.7472,0.7397511327,model_1577
episode_608,c_1,c_4,c_1,c_3,0.706,0.8546022523,model_872
episode_609,c_3,c_7,m_3,c_8,0.7321,0.7756573318,model_780
episode_610,c_11,c_9,c_10,c_6,0.7452,0.759698036,model_1842
episode_611,c_11,c_12,c_5,m_3,0.7615,0.6959021748,model_1959
episode_612,c_8,c_5,c_10,m_2,0.6538,1.076403323,model_912
episode_613,c_2,c_11,c_11,m_2,0.7043,0.8947805203,model_2025
episode_614,c_12,c_11,c_2,c_1,0.7328,0.8335498901,model_1756
episode_615,c_1,c_6,c_11,c_9,0.7541,0.7401165671,model_190
episode_616,c_6,c_2,m_2,c_2,0.7028,0.8845116398,model_1118
episode_617,c_4,c_4,c_4,c_2,0.7141,0.8574914371,model_675
episode_618,c_10,c_5,c_7,c_9,0.717,0.8397955895,model_141
episode_619,c_4,c_9,m_2,c_1,0.7297,0.7964161064,model_1314
episode_620,c_12,c_7,c_2,c_1,0.7151,0.8282696355,model_1847
episode_621,c_5,m_3,c_3,c_8,0.7566,0.7244869768,model_1889
episode_622,c_10,c_6,c_6,m_2,0.7317,0.790595886,model_1295
episode_623,m_3,c_4,c_9,s,0.6867,0.9399844211,model_716
episode_624,c_3,m_1,c_5,c_6,0.7314,0.7829235833,model_231
episode_625,c_11,c_8,c_12,c_10,0.7457,0.7899988498,model_781
episode_626,c_10,c_8,c_8,s,0.7219,0.8163081409,model_1782
episode_627,c_7,c_4,m_3,m_1,0.7044,0.8544945614,model_746
episode_628,c_3,c_4,c_3,c_4,0.6993,0.8921346931,model_374
episode_629,c_1,s,-,-,0.6824,0.9222057566,model_275
episode_629,c_1,s,-,-,0.6812,0.9313422739,model_1330
episode_629,c_1,s,-,-,0.6678,0.9662022907,model_1639
episode_630,c_2,c_6,m_2,c_10,0.7262,0.8881399999,model_778
episode_631,c_4,c_9,c_2,c_8,0.6914,0.9277446179,model_1914
episode_632,c_4,c_7,m_1,c_4,0.6939,0.8848832094,model_1570
episode_633,c_10,c_2,m_3,c_8,0.7454,0.7400028546,model_713
episode_634,c_3,c_1,m_1,s,0.7074,0.850000329,model_1823
episode_635,c_3,c_10,c_4,s,0.6881,0.9133847972,model_1794
episode_636,c_7,m_1,c_4,m_3,0.6938,0.8914270576,model_763
episode_637,c_12,c_1,c_5,c_6,0.6807,0.9331054158,model_1477
episode_638,c_11,c_10,s,-,0.6965,0.8950513916,model_21
episode_639,c_1,c_11,c_1,m_2,0.7213,0.8109223105,model_1255
episode_640,c_1,c_5,c_6,c_6,0.713,0.8591792757,model_610
episode_641,c_11,c_10,m_3,s,0.7379,0.7665145497,model_709
episode_642,c_6,c_3,c_3,c_1,0.7346,0.7870796384,model_1951
episode_643,m_2,m_2,c_1,m_2,0.6029,1.1740130949,model_68
episode_644,c_1,m_2,c_8,c_1,0.7535,0.7335019248,model_1455
episode_645,c_10,c_5,c_7,m_1,0.7012,0.8643383169,model_804
episode_646,c_7,c_4,c_1,c_7,0.7322,0.8172239341,model_624
episode_647,c_1,c_12,c_7,c_7,0.731,0.8197107332,model_1672
episode_648,c_7,c_1,c_2,m_2,0.7026,0.8672841078,model_22
episode_649,c_9,c_4,m_1,c_5,0.7037,0.8548863054,model_1201
episode_650,c_12,m_2,c_7,c_1,0.755,0.7229906776,model_857
episode_651,c_4,c_9,c_4,c_12,0.7342,0.8088925929,model_433
episode_652,c_9,c_7,c_12,c_7,0.7225,0.8335440655,model_985
episode_653,c_9,c_9,c_12,c_7,0.7545,0.7853246436,model_1454
episode_654,c_6,c_6,c_11,c_10,0.7166,0.8451116946,model_1332
episode_655,c_8,c_12,c_5,m_2,0.7149,0.8116787082,model_1097
episode_656,c_6,c_10,c_12,m_1,0.7213,0.8254463361,model_1929
episode_657,c_2,c_7,c_4,c_4,0.7269,0.8404939268,model_1108
episode_658,c_7,c_4,c_6,c_11,0.7361,0.7964075973,model_1128
episode_659,c_1,m_1,s,-,0.676,0.944533562,model_737
episode_659,c_1,m_1,s,-,0.6764,0.9437147076,model_1747
episode_660,c_2,m_1,s,-,0.6753,0.9746115293,model_283
episode_661,c_6,c_3,c_6,c_1,0.7104,0.8643187888,model_31
episode_662,c_5,c_3,c_2,m_1,0.7133,0.8496093189,model_330
episode_663,c_10,c_9,c_8,c_3,0.7348,0.7638776996,model_788
episode_664,c_12,m_3,c_6,c_8,0.7434,0.7955034499,model_1206
episode_665,c_4,c_8,m_3,s,0.7362,0.7808568777,model_1452
episode_666,c_4,c_5,c_1,m_2,0.7158,0.8329783499,model_285
episode_667,c_8,m_2,c_5,m_2,0.7553,0.7279487279,model_631
episode_668,c_10,c_5,c_12,c_1,0.7456,0.7655896729,model_443
episode_669,c_3,c_6,c_1,m_1,0.7174,0.8222485933,model_697
episode_670,c_1,m_3,s,-,0.6909,0.8929813507,model_965
episode_670,c_1,m_3,s,-,0.6825,0.9128889497,model_2001
episode_671,c_11,c_7,c_4,c_10,0.7286,0.8185758454,model_1489
episode_672,c_7,c_12,m_1,c_9,0.7409,0.7595727797,model_1613
episode_673,m_3,m_2,c_4,c_6,0.6234,1.0578886854,model_862
episode_674,c_4,c_11,m_2,c_12,0.7617,0.7110886818,model_1375
episode_675,c_8,c_8,s,-,0.7161,0.8619147259,model_1612
episode_676,c_7,c_10,c_3,c_3,0.7222,0.8407313009,model_1501
episode_677,c_1,c_1,c_6,c_7,0.6963,0.9306928176,model_2040
episode_678,c_2,m_3,c_6,m_1,0.7301,0.7741371934,model_1874
episode_679,c_7,c_2,m_2,c_1,0.7123,0.8911453798,model_1510
episode_680,c_5,c_3,c_9,m_3,0.7263,0.8023264575,model_979
episode_681,c_9,c_7,c_12,c_12,0.7601,0.7118707973,model_832
episode_682,c_11,c_4,c_10,c_7,0.6954,0.9216839712,model_682
episode_683,c_9,c_8,c_7,m_1,0.7141,0.8219516189,model_1391
episode_684,c_8,c_4,c_5,m_1,0.7001,0.86758887,model_187
episode_685,m_3,c_11,c_5,c_1,0.7155,0.8676180531,model_1106
episode_686,c_1,c_5,c_7,c_12,0.7129,0.8651971282,model_62
episode_687,c_8,c_11,m_2,c_1,0.7393,0.7671522031,model_299
episode_688,c_7,c_12,s,-,0.7081,0.8526553727,model_391
episode_688,c_7,c_12,s,-,0.7261,0.8198903063,model_1567
episode_689,c_3,c_8,c_1,c_8,0.7367,0.7818339939,model_1412
episode_690,c_8,c_3,c_9,m_2,0.7542,0.7334012527,model_1500
episode_691,c_7,c_4,c_6,c_11,0.7361,0.7964075973,model_1128
episode_692,c_3,c_10,c_1,c_9,0.7367,0.8488403857,model_657
episode_693,c_3,c_8,c_5,s,0.7145,0.8202462602,model_496
episode_694,c_5,c_8,m_2,c_1,0.7005,0.8622572545,model_1092
episode_695,c_8,m_3,m_3,c_4,0.6957,0.8646486259,model_147
