
episode_0
c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,c_10,c_11,c_12,m_1,m_2,m_3,s
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009797,0.0,0.0

episode_1
c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,c_10,c_11,c_12,m_1,m_2,m_3,s
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,9.8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009792,0.0,0.0,0.009797,0.0,0.0

episode_2
c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,c_10,c_11,c_12,m_1,m_2,m_3,s
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,9.8e-05,9.8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009804,0.0,0.0,0.009792,0.0,0.0,0.009797,0.0,0.0

episode_3
c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,c_10,c_11,c_12,m_1,m_2,m_3,s
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,9.8e-05,9.8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001953
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009804,0.0,0.0,0.009792,0.0,0.0,0.009797,0.0,0.0

episode_4
c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,c_10,c_11,c_12,m_1,m_2,m_3,s
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1e-06,0.0,0.0,2e-05,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.8e-05,0.0,0.0,0.0,9.8e-05,9.8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001953
0.0,0.009797,0.0,0.0,0.0,0.0,0.0,0.009804,0.0,0.0,0.009792,0.0,0.0,0.009797,0.0,0.0

episode_5
c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,c_10,c_11,c_12,m_1,m_2,m_3,s
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1e-06,0.0,0.0,2e-05,1e-06,0.0,0.0,0.0,0.0,2e-05,0.0,0.0,0.0,0.0,0.0,0.0
9.8e-05,0.0,0.0,0.0,9.8e-05,9.8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8e-05,0.0,0.001953
0.0,0.009797,0.0,0.0,0.009711,0.0,0.0,0.009804,0.0,0.0,0.009792,0.0,0.0,0.009797,0.0,0.0

episode_6
c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,c_10,c_11,c_12,m_1,m_2,m_3,s
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1e-06,0.0,2e-05,2e-05,1e-06,0.0,0.0,0.0,0.0,2e-05,0.0,0.0,0.0,0.0,0.0,0.0
9.8e-05,0.0,0.0,9.8e-05,9.8e-05,9.8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8e-05,0.0,0.001953
0.009803,0.009797,0.0,0.0,0.009711,0.0,0.0,0.009804,0.0,0.0,0.009792,0.0,0.0,0.009797,0.0,0.0

episode_7
c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,c_10,c_11,c_12,m_1,m_2,m_3,s
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1e-06,0.0,2e-05,2e-05,1e-06,0.0,0.0,0.0,0.0,2e-05,0.0,0.0,0.0,0.0,2e-05,0.0
9.8e-05,0.0,0.0,9.8e-05,9.8e-05,0.000195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8e-05,0.0,0.001953
0.009803,0.009797,0.009575,0.0,0.009711,0.0,0.0,0.009804,0.0,0.0,0.009792,0.0,0.0,0.009797,0.0,0.0

episode_8
c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,c_10,c_11,c_12,m_1,m_2,m_3,s
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1e-06,0.0,2e-05,2e-05,1e-06,0.0,0.0,0.0,0.0,3.9e-05,0.0,0.0,0.0,0.0,2e-05,0.0
9.8e-05,0.0,0.0,9.8e-05,9.8e-05,0.000195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8e-05,0.0,0.003885
0.009803,0.009797,0.009575,0.0,0.009711,0.0,0.0,0.009804,0.0,0.0,0.009792,0.0,0.0,0.009797,0.0,0.0

episode_9
c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,c_10,c_11,c_12,m_1,m_2,m_3,s
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1e-06,0.0,5.9e-05,2e-05,1e-06,0.0,0.0,0.0,0.0,3.9e-05,0.0,0.0,0.0,0.0,2e-05,0.0
9.8e-05,0.0,0.0,9.8e-05,9.8e-05,0.000195,0.0,0.0,9.8e-05,0.0,0.0,0.0,0.0,9.8e-05,0.0,0.003885
0.009803,0.009797,0.009575,0.0,0.009711,0.0,0.0,0.009804,0.009792,0.0,0.009792,0.0,0.0,0.009797,0.0,0.0

episode_10
c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,c_10,c_11,c_12,m_1,m_2,m_3,s
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0
1e-06,0.0,5.9e-05,2e-05,1e-06,0.0,0.0,0.0,0.0,7.7e-05,0.0,0.0,0.0,0.0,2e-05,0.0
9.8e-05,0.0,0.0,0.000195,9.8e-05,0.000195,0.0,0.0,9.8e-05,0.0,0.0,0.0,0.0,9.8e-05,0.0,0.003885
0.019514,0.009797,0.009575,0.0,0.009711,0.0,0.0,0.009804,0.009792,0.0,0.009792,0.0,0.0,0.009797,0.0,0.0

episode_11
c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,c_10,c_11,c_12,m_1,m_2,m_3,s
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,1e-06,0.0,0.0,0.0,0.0
1e-06,3.9e-05,5.9e-05,2e-05,1e-06,0.0,0.0,0.0,0.0,7.7e-05,0.0,0.0,0.0,0.0,2e-05,0.0
9.8e-05,0.0,0.0,0.000195,9.8e-05,0.000388,0.0,0.0,9.8e-05,0.0,0.0,0.0,0.0,9.8e-05,0.0,0.003885
0.019514,0.009797,0.009575,0.0,0.009711,0.0,0.0,0.009804,0.009792,0.0,0.009792,0.0,0.0,0.019493,0.0,0.0

episode_12
c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,c_10,c_11,c_12,m_1,m_2,m_3,s
0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,1e-06,0.0,0.0,0.0,0.0
1e-06,3.9e-05,5.9e-05,2e-05,1e-06,0.0,0.0,0.0,0.0,7.7e-05,0.0,0.0,3.9e-05,0.0,2e-05,0.0
0.000292,0.0,0.0,0.000195,9.8e-05,0.000388,0.0,0.0,9.8e-05,0.0,0.0,0.0,0.0,9.8e-05,0.0,0.003885
0.019514,0.009797,0.009575,0.0,0.009711,0.0,0.0,0.009804,0.009792,0.0,0.019371,0.0,0.0,0.019493,0.0,0.0

episode_13
c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,c_10,c_11,c_12,m_1,m_2,m_3,s
1e-06,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,1e-06,0.0,0.0,0.0,0.0
1e-06,3.9e-05,5.9e-05,2e-05,1e-06,0.0,0.0,0.0,0.0,7.7e-05,0.0,0.0,3.9e-05,0.0,5.9e-05,0.0
0.000292,0.0,0.0,0.000388,9.8e-05,0.000388,0.0,0.0,9.8e-05,0.0,0.0,0.0,0.0,9.8e-05,0.0,0.003885
0.019514,0.019256,0.009575,0.0,0.009711,0.0,0.0,0.009804,0.009792,0.0,0.019371,0.0,0.0,0.019493,0.0,0.0

episode_14
c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,c_10,c_11,c_12,m_1,m_2,m_3,s
1e-06,1e-06,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,1e-06,0.0,0.0,0.0,0.0
1e-06,3.9e-05,9.7e-05,2e-05,1e-06,0.0,0.0,0.0,0.0,7.7e-05,0.0,0.0,3.9e-05,0.0,5.9e-05,0.0
0.000292,0.0,0.0,0.000388,9.8e-05,0.000388,0.0,0.0,9.8e-05,0.0,0.0,0.000195,0.0,9.8e-05,0.0,0.003885
0.019514,0.019256,0.009575,0.0,0.009711,0.0,0.0,0.009804,0.009792,0.0,0.019371,0.0,0.0,0.019493,0.0,0.00196

episode_15
c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,c_10,c_11,c_12,m_1,m_2,m_3,s
1e-06,1e-06,1e-06,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,1e-06,0.0,0.0,0.0,0.0
1e-06,3.9e-05,9.7e-05,5.9e-05,1e-06,0.0,0.0,0.0,0.0,7.7e-05,0.0,0.0,3.9e-05,0.0,5.9e-05,0.0
0.000292,0.0,0.0,0.000388,9.8e-05,0.000388,0.0,0.0,9.8e-05,0.0,0.0,0.000195,0.0,9.8e-05,0.0,0.005797
0.019514,0.019256,0.009575,0.0,0.009711,0.0,0.0,0.009804,0.009792,0.0,0.019371,0.0,0.0,0.019493,0.0,0.00196

episode_16
c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,c_10,c_11,c_12,m_1,m_2,m_3,s
1e-06,1e-06,1e-06,0.0,2e-06,0.0,0.0,0.0,1e-06,0.0,0.0,1e-06,0.0,0.0,0.0,0.0
1e-06,3.9e-05,9.7e-05,5.9e-05,1e-06,0.0,5.8e-05,0.0,0.0,7.7e-05,0.0,0.0,3.9e-05,0.0,5.9e-05,0.0
0.000292,0.000195,0.0,0.000388,9.8e-05,0.000388,0.0,0.0,9.8e-05,0.0,0.0,0.000195,0.0,9.8e-05,0.0,0.005797
0.029128,0.019256,0.009575,0.0,0.009711,0.0,0.0,0.009804,0.009792,0.0,0.019371,0.0,0.0,0.019493,0.0,0.00196

episode_17
c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,c_10,c_11,c_12,m_1,m_2,m_3,s
1e-06,1e-06,1e-06,0.0,2e-06,1e-06,0.0,0.0,1e-06,0.0,0.0,1e-06,0.0,0.0,0.0,0.0
1e-06,3.9e-05,9.7e-05,5.9e-05,5.9e-05,0.0,5.8e-05,0.0,0.0,7.7e-05,0.0,0.0,3.9e-05,0.0,5.9e-05,0.0
0.000292,0.000195,0.0,0.000388,9.8e-05,0.000675,0.0,0.0,9.8e-05,0.0,0.0,0.000195,0.0,9.8e-05,0.0,0.005797
0.029128,0.019256,0.009575,0.0,0.009711,0.0,0.0,0.009804,0.009792,0.0,0.019371,0.0,0.0,0.029095,0.0,0.00196

episode_18
c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,c_10,c_11,c_12,m_1,m_2,m_3,s
1e-06,1e-06,1e-06,0.0,2e-06,1e-06,0.0,0.0,1e-06,0.0,0.0,2e-06,0.0,0.0,0.0,0.0
1e-06,3.9e-05,9.7e-05,5.9e-05,5.9e-05,0.0,5.8e-05,0.0,0.0,7.7e-05,0.0,0.0,9.7e-05,0.0,5.9e-05,0.0
0.000292,0.000195,0.0,0.000388,9.8e-05,0.000675,0.0,0.0,9.8e-05,0.0,0.0,0.000195,0.0,9.8e-05,0.000291,0.005797
0.029128,0.019256,0.009575,0.0,0.009711,0.0,0.0,0.009804,0.009792,0.0,0.019371,0.009644,0.0,0.029095,0.0,0.00196

episode_19
c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,c_10,c_11,c_12,m_1,m_2,m_3,s
1e-06,1e-06,1e-06,0.0,2e-06,1e-06,0.0,0.0,1e-06,1e-06,0.0,2e-06,0.0,0.0,0.0,0.0
1e-06,3.9e-05,9.7e-05,5.9e-05,5.9e-05,0.0,5.8e-05,0.0,0.0,7.7e-05,0.0,0.0,9.7e-05,5.8e-05,5.9e-05,0.0
0.000292,0.000484,0.0,0.000388,9.8e-05,0.000675,0.0,0.0,9.8e-05,0.0,0.0,0.000195,0.0,9.8e-05,0.000291,0.005797
0.029128,0.019256,0.009575,0.0,0.009711,0.009625,0.0,0.009804,0.009792,0.0,0.019371,0.009644,0.0,0.029095,0.0,0.00196

episode_20
c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,c_10,c_11,c_12,m_1,m_2,m_3,s
